"","screen_name","user_id","created_at","status_id","text","retweet_count","favorite_count","is_quote_status","quote_status_id","is_retweet","retweet_status_id","in_reply_to_status_status_id","in_reply_to_status_user_id","in_reply_to_status_screen_name","lang","source","media_id","media_url","media_url_expanded","urls","urls_display","urls_expanded","mentions_screen_name","mentions_user_id","symbols","hashtags","coordinates","place_id","place_type","place_name","place_full_name","country_code","country","bounding_box_coordinates","bounding_box_type","stripped_text"
"1","ingraham_vivian","2989121866",2017-10-24 22:10:07,"922948342312681472","john deere secondary tillage sales brochures 2015 https://t.co/2nXKvVr9qH https://t.co/3GXWHJZ957",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","dlvr.it","922948338881662976","http://pbs.twimg.com/media/DM74n80UEAABD_J.jpg","https://twitter.com/ingraham_vivian/status/922948342312681472/photo/1",NA,"dlvr.it/PxPtjM","http://dlvr.it/PxPtjM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"john deere secondary tillage sales brochures 2015 "
"2","FfaPlattsburg","824736991594049540",2017-10-24 22:06:55,"922947539149774850","John Deere world headquarters visit. https://t.co/dqtWDgrq4e",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Tweet Push Messages","922947535190220801","http://pbs.twimg.com/media/DM735K1V4AEm54j.jpg","https://twitter.com/FfaPlattsburg/status/922947539149774850/photo/1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere world headquarters visit. "
"3","lawyers_miami44","234634252",2017-10-24 22:04:20,"922946886948081664","Sullair Air Compressor w/ John Deere 4039 diesel https://t.co/Srn9TChCaO",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","IFTTT",NA,NA,NA,NA,"izanami.airwolke.info/US/categories/…","http://izanami.airwolke.info/US/categories/twt/?item=322844577411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sullair Air Compressor w/ John Deere 4039 diesel "
"4","JayLo_91","2279607271",2017-10-24 22:00:58,"922946041472864258","John Deere",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere"
"5","machinefinder","19977407",2017-10-24 22:00:31,"922945929883340801","#TractorTuesday: 2016 #JohnDeere 9570RX with 467 hours and 570 hp https://t.co/KKcUw2o17c Offered by Valley Truck &amp;… https://t.co/acAeG1PL5o",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Hootsuite",NA,NA,NA,NA,"ow.ly/n9mS30g6B9S twitter.com/i/web/status/9…","http://ow.ly/n9mS30g6B9S https://twitter.com/i/web/status/922945929883340801",NA,NA,NA,"TractorTuesday JohnDeere",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#TractorTuesday: 2016 #JohnDeere 9570RX with 467 hours and 570 hp "
"6","peinecone","426047676",2017-10-24 21:52:05,"922943805380349952","Learning about the new John Deere combine...mostly over my head &amp; something about an 8820?!? #adventureswithdad&amp;gra… https://t.co/fHAKBWcAeu",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/922943805380349952",NA,NA,NA,"adventureswithdad",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Learning about the new John Deere combine...mostly over my head &amp; something about an 8820?!? #adventureswithdad&amp;gra… "
"7","dalebright","110860861",2017-10-24 21:51:31,"922943665533800453","Oh Deere lowered...... https://t.co/8jcsClMTQ4",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone","922943650237050880","http://pbs.twimg.com/media/DM70XCQU8AATWVL.jpg","https://twitter.com/dalebright/status/922943665533800453/photo/1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oh Deere lowered...... "
"8","noelle_minne","768658046306267140",2017-10-24 21:47:41,"922942698515873792","@jessxxidc @Deere_Girl99 You're so gorgeous!!!! <f0><U+009F><U+0092><U+0095><f0><U+009F><U+0092><U+0095><f0><U+009F><U+0092><U+0095>",0,0,FALSE,NA,FALSE,NA,"922675276781256706","3012957144","jessxxidc","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"jessxxidc Deere_Girl99","3012957144 2961918092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@jessxxidc @Deere_Girl99 You're so gorgeous!!!! <f0><U+009F><U+0092><U+0095><f0><U+009F><U+0092><U+0095><f0><U+009F><U+0092><U+0095>"
"9","chrvvst","493722485",2017-10-24 21:44:03,"922941782362505218","uiowa culture is saying you from the streets but you wearing a John Deere hat",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uiowa culture is saying you from the streets but you wearing a John Deere hat"
"10","kateybridges","2323215138",2017-10-24 21:41:40,"922941182904168448","She ain’t into cars or pickup trucks but if it runs like a Deere man her eyes light up.",1,2,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"She ain’t into cars or pickup trucks but if it runs like a Deere man her eyes light up."
"11","CartrekkerGlobe","893466858631856128",2017-10-24 21:38:54,"922940489329819648","Traditional Gator™ Utility Vehicles | HPX 4x4 Gas Utility Vehicle | John Deere US https://t.co/FejmX1SU8W",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Mobile Web (M2)",NA,NA,NA,NA,"ref.gl/LcNG8wRz","http://ref.gl/LcNG8wRz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Traditional Gator™ Utility Vehicles | HPX 4x4 Gas Utility Vehicle | John Deere US "
"12","Mr_Lamper243","895227479358623744",2017-10-24 21:37:32,"922940145774612480","@YoungFarmersUK Here's an important question now, Massey Ferguson or John Deere?? <f0><U+009F><U+0098><U+0082>",0,0,FALSE,NA,FALSE,NA,"922916552155860992","858346824217886720","YoungFarmersUK","en","Twitter for Android",NA,NA,NA,NA,NA,NA,"YoungFarmersUK","858346824217886720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@YoungFarmersUK Here's an important question now, Massey Ferguson or John Deere?? <f0><U+009F><U+0098><U+0082>"
"13","De_Margen","905526155989659648",2017-10-24 21:35:07,"922939537151741952","QUÉ BUSCÓ JOHN DEERE AL COMPRAR UNA FIRMA VINCULADA CON LAS MÁQUINAS INTELIGENTES
#LaNación
https://t.co/dzI1cjbWhh https://t.co/O7r8NN04ze",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Hootsuite","922939534307979264","http://pbs.twimg.com/media/DM7wndOXcAA5V1_.png","https://twitter.com/De_Margen/status/922939537151741952/photo/1",NA,"gcagro.com.ar/site/view_news…","http://www.gcagro.com.ar/site/view_news/508",NA,NA,NA,"LaNación",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUÉ BUSCÓ JOHN DEERE AL COMPRAR UNA FIRMA VINCULADA CON LAS MÁQUINAS INTELIGENTES
#LaNación
"
"14","JohnDeere","18726666",2017-10-24 21:23:05,"922936510000836609","You feel it - fall is in the air and winter is looming! Is your gravel drive ready for the snow?… https://t.co/LmbiSQk4LQ",5,22,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Spredfast",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/922936510000836609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"You feel it - fall is in the air and winter is looming! Is your gravel drive ready for the snow?… "
"15","poshboy4685","1506835051",2017-10-24 21:20:00,"922935732443938816","Made by John Deere towed by D8 Crawler Tractor making slit trenches 0.8m wide by 0.9m deep. Maybe @DockyardChatham… https://t.co/fobAypCRyA",0,0,TRUE,"922814680262995975",FALSE,NA,NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/922935732443938816","DockyardChatham","381595374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Made by John Deere towed by D8 Crawler Tractor making slit trenches 0.8m wide by 0.9m deep. Maybe @DockyardChatham… "
"16","ConstanceSouth6","889961311827841024",2017-10-24 21:16:39,"922934887853821952","@crosbykicks2 John Deere only!!",0,0,FALSE,NA,FALSE,NA,"921872476237451265","340703214","crosbykicks2","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"crosbykicks2","340703214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@crosbykicks2 John Deere only!!"
"17","pop_witch","2389164198",2017-10-24 21:14:00,"922934224138719232","Why so shady, @limecrime? https://t.co/R9cFiMtHqW #beauty #cosmetics",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","TweetDeck",NA,NA,NA,NA,"racked.com/2015/9/28/9392…","https://www.racked.com/2015/9/28/9392021/lime-crime-doe-deere-hated-xenia-vorotova","limecrime","15666396",NA,"beauty cosmetics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Why so shady, @limecrime? "
"18","gofarmvideos","2614605606",2017-10-24 21:13:32,"922934106165469184","John Deere Tractor gets stuck!! (Funny Farmer reaction) https://t.co/NoQwosZeVC #farming",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","gofarmvideos app",NA,NA,NA,NA,"goo.gl/WQR7ta","https://goo.gl/WQR7ta",NA,NA,NA,"farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere Tractor gets stuck!! (Funny Farmer reaction) "
"19","JohnDeereJobs","819724806",2017-10-24 21:09:04,"922932979877412865","John Deere is hiring a Senior Robotics Engineer in Urbandale, IA https://t.co/ubWwryI4bQ #JDJobs",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Spredfast",NA,NA,NA,NA,"bit.ly/2zLlYOa","http://bit.ly/2zLlYOa",NA,NA,NA,"JDJobs",NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Deere is hiring a Senior Robotics Engineer in Urbandale, IA "
"20","1023TheCoyote","1003285206",2017-10-24 21:07:36,"922932613165264897","Keith Urban - John Cougar, John Deere, John 3:16 #nowplaying #listenlive @KeithUrban",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Securenet Systems Radio Playlist Update",NA,NA,NA,NA,NA,NA,"KeithUrban","14790817",NA,"nowplaying listenlive",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keith Urban - John Cougar, John Deere, John 3:16 #nowplaying #listenlive @KeithUrban"
"21","Hydrostatic_","3236379970",2017-10-24 21:04:32,"922931840402550785","#John #Deere 755B #Crawler 
#Operating #Machiner #Return to #Dig #Position 
800-361-0068
https://t.co/82WPgCRvL4 https://t.co/PzcgUuzYjq",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"und","Twitter Web Client","922931827878301696","http://pbs.twimg.com/media/DM7pm4iWkAAj45k.jpg","https://twitter.com/Hydrostatic_/status/922931840402550785/photo/1",NA,"blog.hydrostaticpumprepair.com/2017/10/24/joh…","https://blog.hydrostaticpumprepair.com/2017/10/24/john-deere-755b-crawler-operating-the-machine-return-to-dig-position/",NA,NA,NA,"John Deere Crawler Operating Machiner Return Dig Position",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#John #Deere 755B #Crawler 
#Operating #Machiner #Return to #Dig #Position 
800-361-0068
"
"22","michikopka","18147622",2017-10-24 20:59:45,"922930637090246661","Ich mag das @YouTube-Video: https://t.co/3d63yuzWdv John Deere 9RX Narrow Transport Speed Overview",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Google",NA,NA,NA,NA,"youtu.be/Yro6DKYiIug?a","http://youtu.be/Yro6DKYiIug?a","YouTube","10228272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ich mag das @YouTube-Video: "
"23","michikopka","18147622",2017-10-24 20:54:57,"922929429340356609","Ich mag das @YouTube-Video: https://t.co/ItV1t8iBO9 John Deere 9RX Narrow Product Overview and Competitive Comparison",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Google",NA,NA,NA,NA,"youtu.be/ZeVg1zWeY5s?a","http://youtu.be/ZeVg1zWeY5s?a","YouTube","10228272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ich mag das @YouTube-Video: "
"24","USTractorSales","853266060413468672",2017-10-24 20:54:11,"922929236880515073","eBay: 2009 John Deere 4320 Compact Tractor https://t.co/UDO2tr0oDX #tractors #farming https://t.co/w7Qd4megoe",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","dlvr.it","922929234695282689","http://pbs.twimg.com/media/DM7nP8LV4AEx5pu.jpg","https://twitter.com/USTractorSales/status/922929236880515073/photo/1",NA,"rssdata.net/PxPPYg","http://rssdata.net/PxPPYg",NA,NA,NA,"tractors farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBay: 2009 John Deere 4320 Compact Tractor "
"25","wmpusa","899691892346163200",2017-10-24 20:53:46,"922929131486097410","2009 John Deere 1760, Planter-Drawn, FOR SALE! $32,500
#wmpusa #planter #johndeere #drawnplanter https://t.co/dOLHpn6fqd",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client","922928956910825474","http://pbs.twimg.com/media/DM7m_xWXcAIIVMz.jpg","https://twitter.com/wmpusa/status/922929131486097410/photo/1",NA,NA,NA,NA,NA,NA,"wmpusa planter johndeere drawnplanter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009 John Deere 1760, Planter-Drawn, FOR SALE! $32,500
#wmpusa #planter #johndeere #drawnplanter "
"26","Peuganaut","576584064",2017-10-24 20:42:35,"922926316826980355","I bet John Deere are thrilled with the free advertising given them by this guy! https://t.co/vqqoDN1He9",0,0,TRUE,"920027603637035008",FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/voice_rural/st…","https://twitter.com/voice_rural/status/920027603637035008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I bet John Deere are thrilled with the free advertising given them by this guy! "
"27","noritsunagirota","1450478228",2017-10-24 20:39:00,"922925412069490688","Viking Global Investors LP Trimmed Deere &amp; Co $DE Position by $600.60 Million as Share Value Rose ...",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","The San Times",NA,NA,NA,NA,NA,NA,NA,NA,"DE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Viking Global Investors LP Trimmed Deere &amp; Co $DE Position by $600.60 Million as Share Value Rose ..."
"28","OlympiaReport","889957348793606144",2017-10-24 20:36:36,"922924812065849344","Analysts Anticipate Deere &amp; Company (DE) Will Announce Earnings of $1.41 Per Share https://t.co/KZdFYV1P51",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","IFTTT",NA,NA,NA,NA,"ift.tt/2zNhgQj","http://ift.tt/2zNhgQj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Analysts Anticipate Deere &amp; Company (DE) Will Announce Earnings of $1.41 Per Share "
"29","TPCDeereRun","47399847",2017-10-24 20:27:05,"922922415692247040","Thankful for all of the sponsors &amp; players in yesterday's event! Thank you for helping us support @BirdiesForBrave! https://t.co/HrKz1ioV2g",0,2,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"via.wqad.com/JhBX5","http://via.wqad.com/JhBX5","BirdiesForBrave","304442906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thankful for all of the sponsors &amp; players in yesterday's event! Thank you for helping us support @BirdiesForBrave! "
"30","alton_fc","239386706",2017-10-24 20:26:29,"922922264449900544","Reiss Deere with his second puts Alton 6-3 up, 2 mins to go",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiss Deere with his second puts Alton 6-3 up, 2 mins to go"
"31","alton_fc","239386706",2017-10-24 20:23:22,"922921481440395266","Reiss Deere scores Alton's fifth, 5-3 85mins gone",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiss Deere scores Alton's fifth, 5-3 85mins gone"
"32","Route66Country","2795576099",2017-10-24 20:23:03,"922921398468616192","Keith Urban - John Cougar, John Deere, John 3:16 (Lyric Video) https://t.co/eUDoppeysM #nowplaying #listenlive",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Securenet Systems Radio Playlist Update",NA,NA,NA,NA,"rdo.to/ROUTE66","http://rdo.to/ROUTE66",NA,NA,NA,"nowplaying listenlive",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keith Urban - John Cougar, John Deere, John 3:16 (Lyric Video) "
"33","realDeeLouis","756820331331919872",2017-10-24 20:21:26,"922920991960981504","@trooper2121 <f0><U+009F><U+009A><U+009C> Today - I identify w JOHN DEERE TRACTOR <f0><U+009F><U+009A><U+009C><f0><U+009F><U+0092><U+00A8> <f0><U+009F><U+009A><U+009C><f0><U+009F><U+0092><U+00A8><f0><U+009F><U+009A><U+009C><f0><U+009F><U+0092><U+00A8><f0><U+009F><U+0092><U+00A8> Tomorrow - a CASE TRACTOR w CRAB<f0><U+009F><U+00A6><U+0080> -STEERING - and a… https://t.co/tZP3VRibf8",0,1,FALSE,NA,FALSE,NA,"922851243688628230","1395839550","trooper2121","en","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/922920991960981504","trooper2121","1395839550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@trooper2121 <ed><U+00A0><U+00BD><ed><U+00BA><U+009C> Today - I identify w JOHN DEERE TRACTOR <ed><U+00A0><U+00BD><ed><U+00BA><U+009C><ed><U+00A0><U+00BD><ed><U+00B2><U+00A8> <ed><U+00A0><U+00BD><ed><U+00BA><U+009C><ed><U+00A0><U+00BD><ed><U+00B2><U+00A8><ed><U+00A0><U+00BD><ed><U+00BA><U+009C><ed><U+00A0><U+00BD><ed><U+00B2><U+00A8><ed><U+00A0><U+00BD><ed><U+00B2><U+00A8> Tomorrow - a CASE TRACTOR w CRAB<ed><U+00A0><U+00BE><ed><U+00B6><U+0080> -STEERING - and a… "
"34","lukika875","854615180461965313",2017-10-24 20:15:58,"922919618879954944","Tetszett egy videó (@YouTube): https://t.co/fXkF9PCa4w – Farming Simulator 17 Mods - Tractor JOHN DEERE 8970 &amp; HORSCH TIGER 26 LT",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"hu","Google",NA,NA,NA,NA,"youtu.be/ala-dHiAt1c?a","http://youtu.be/ala-dHiAt1c?a","YouTube","10228272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tetszett egy videó (@YouTube): "
"35","CJFoxLaw","2585761412",2017-10-24 20:09:44,"922918047039438849","Deere wins trademark lawsuit in protection of green and yellow colors https://t.co/7QpF290a2q",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"wcfcourier.com/business/local…","http://wcfcourier.com/business/local/deere-wins-trademark-lawsuit-in-protection-of-green-and-yellow/article_2f15a2ce-b95f-59f1-997f-e0b129905070.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deere wins trademark lawsuit in protection of green and yellow colors "
"36","Hydrostatic_","3236379970",2017-10-24 20:07:03,"922917374247845888","#John #Deere #755B #Crawler 
#Park #Brake #Pedal #Linkage 
800-361-0068
https://t.co/Qut8Kz7BLj https://t.co/DU8Vf7Ww0z",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"und","Twitter Web Client","922917365163155457","http://pbs.twimg.com/media/DM7cdCuW4AEZjuq.jpg","https://twitter.com/Hydrostatic_/status/922917374247845888/photo/1",NA,"blog.hydrostatic-transmission.com/2017/10/24/joh…","http://blog.hydrostatic-transmission.com/2017/10/24/john-deere-755b-crawler-park-brake-pedal-linkage-and-valve-cable/",NA,NA,NA,"John Deere 755B Crawler Park Brake Pedal Linkage",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#John #Deere #755B #Crawler 
#Park #Brake #Pedal #Linkage 
800-361-0068
"
"37","machinefinder","19977407",2017-10-24 20:05:46,"922917050309263361","#TractorTuesday Feature: 2016 #JohnDeere 9620RX with 303 hours and 620 hp! https://t.co/xaT4HCDpYE Offered by Midwe… https://t.co/DnLKH6e78l",0,2,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Hootsuite",NA,NA,NA,NA,"ow.ly/1kTD30g6u9u twitter.com/i/web/status/9…","http://ow.ly/1kTD30g6u9u https://twitter.com/i/web/status/922917050309263361",NA,NA,NA,"TractorTuesday JohnDeere",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#TractorTuesday Feature: 2016 #JohnDeere 9620RX with 303 hours and 620 hp! "
"38","Patouxequipagri","809533106512281600",2017-10-24 19:59:51,"922915562715430912","Nouveau tracteur John Deere 6250r en vente chez Patoux Equipagri demandez plus d'infos à  votre conseillé commercial au 0327497007.",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"fr","Facebook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nouveau tracteur John Deere 6250r en vente chez Patoux Equipagri demandez plus d'infos à  votre conseillé commercial au 0327497007."
"39","RickWalter8","808031395998072832",2017-10-24 19:59:46,"922915542268125184","@FMCAgUS I wish I had a John Deere tractor. https://t.co/gp9cbR1GC3",0,0,FALSE,NA,FALSE,NA,"913780702772162560","763831004263886848","FMCAgUS","en","Twitter for Android","922915509334446080","http://pbs.twimg.com/media/DM7axBOUEAAEwKX.jpg","https://twitter.com/RickWalter8/status/922915542268125184/photo/1",NA,NA,NA,"FMCAgUS","763831004263886848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@FMCAgUS I wish I had a John Deere tractor. "
"40","NewmanTractor","1055268247",2017-10-24 19:58:14,"922915153645002752","2006 J DEERE 300D 
5426 hrs.
Quick-Sale Price: $119,000
CALL US: 859.888.1148
or
CLICK FOR MORE PICS:… https://t.co/PEFej9iqiA",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Hootsuite",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/922915153645002752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006 J DEERE 300D 
5426 hrs.
Quick-Sale Price: $119,000
CALL US: 859.888.1148
or
CLICK FOR MORE PICS:… "
"41","koshiz","31328293",2017-10-24 19:53:24,"922913939482066944","@webcentrick @BrandonMBingham I will stick with JOHN DEERE #AMERICA 

Just kidding, but really, it's about the only one I can pronounce.",0,1,FALSE,NA,FALSE,NA,"922913395514290176","351816074","webcentrick","en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"webcentrick BrandonMBingham","351816074 2196902929",NA,"AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"@webcentrick @BrandonMBingham I will stick with JOHN DEERE #AMERICA 

Just kidding, but really, it's about the only one I can pronounce."
"42","NATAaero","67126013",2017-10-24 19:48:30,"922912704003747840","NATA EVP Bill Deere addresses ACSF’s ASAP program, ground handling safety and Illegal charter at today's GA Safety… https://t.co/nZy1LHU4cX",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/922912704003747840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATA EVP Bill Deere addresses ACSF’s ASAP program, ground handling safety and Illegal charter at today's GA Safety… "
"43","LandtechnikMV","793044533676212224",2017-10-24 19:46:30,"922912201014497282","Ich habe ein Video zu einer @YouTube-Playlist hinzugefügt: https://t.co/M0HkI7nDWq 2x John Deere 9620RX -",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"de","Google",NA,NA,NA,NA,"youtu.be/DASgZZW8_G8?a","http://youtu.be/DASgZZW8_G8?a","YouTube","10228272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ich habe ein Video zu einer @YouTube-Playlist hinzugefügt: "
"44","ImagesbyTDashfi","717121266",2017-10-24 19:43:21,"922911407699582976","Old John Deere Tractor Abandoned Rural Black and White https://t.co/QdZn7XYloC   via @Etsy #rural #abandoned #photography #blackandwhite",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"etsy.me/2xDkX8A","http://etsy.me/2xDkX8A","Etsy","11522502",NA,"rural abandoned photography blackandwhite",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old John Deere Tractor Abandoned Rural Black and White "
"45","coolklr","43016772",2017-10-24 19:42:15,"922911131403980805","I liked a @YouTube video https://t.co/L4mZ5FWOLf I broke my disk, John Deere 5075E!",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Google",NA,NA,NA,NA,"youtu.be/utrRWfnpeMk?a","http://youtu.be/utrRWfnpeMk?a","YouTube","10228272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I liked a @YouTube video "
"46","MatthewPot","921508884",2017-10-24 19:41:45,"922911006002679810","Not much to discuss in the #grain markets...
So may as well post an interesting chart: Nearby #Corn and John Deere… https://t.co/IqKQu9aUOC",10,14,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/922911006002679810",NA,NA,NA,"grain Corn",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not much to discuss in the #grain markets...
So may as well post an interesting chart: Nearby #Corn and John Deere… "
"47","USTractorSales","853266060413468672",2017-10-24 19:31:09,"922908339155038209","eBay: 2004 John Deere 4310 4WD compact tractor with mower loader post hole https://t.co/me6xWnkgTQ #tractors… https://t.co/zGv3jJ5kiy",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","dlvr.it",NA,NA,NA,NA,"rssdata.net/PxNrnL twitter.com/i/web/status/9…","http://rssdata.net/PxNrnL https://twitter.com/i/web/status/922908339155038209",NA,NA,NA,"tractors",NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBay: 2004 John Deere 4310 4WD compact tractor with mower loader post hole "
"48","ConstructionWa_","2975158534",2017-10-24 19:29:59,"922908047231533056","(How To Change Air Filter | John Deere D100 ...)  - https://t.co/a0fNXODFqx #RoadConstruction #RockCrushing… https://t.co/XWBLMUUAck",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Copenhaver Construction Inc",NA,NA,NA,NA,"copenhaverconstructioninc.com/2017/10/18/how… twitter.com/i/web/status/9…","http://copenhaverconstructioninc.com/2017/10/18/how-to-change-air-filter-john-deere-d100-lawn-tractor-maintenance-sharing-johndeere-videos-and-information/ https://twitter.com/i/web/status/922908047231533056",NA,NA,NA,"RoadConstruction RockCrushing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(How To Change Air Filter | John Deere D100 ...)  - "
